id,name,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note
gc-9b37cfc9caa8,뉴스프링빌CC,,,,unknown,1.7,89.2,https://search.naver.com/search.naver?where=nexearch&query=%EB%89%B4%EC%8A%A4%ED%94%84%EB%A7%81%EB%B9%8C%EA%B3%A8%ED%94%84%EC%9E%A5(%EB%8C%80%EC%A4%91%ED%98%95)%20%EA%B7%B8%EB%A6%B0%ED%94%BC,low,y,
gc-1f14d0ca89b4,가산CC,,,,unknown,9.6,95.7,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%20%EA%B5%AC%EB%AF%B8%20%EA%B3%A8%ED%94%84%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8,low,y,
gc-a862e6d054f2,빅토리아GC,,,,reservation_price,5.7,92.4,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%85%ED%86%A0%EB%A6%AC%EC%95%84%EC%9D%BC%EB%B0%98%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5%20%EC%97%AC%EC%A3%BC%EC%8B%9C,low,y,
gc-15dd2e00d6c7,군위오펠GC,,,,reservation_price,8.4,93.9,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%ED%8E%A0%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,low,y,
gc-9a7cb8103191,오크밸리CC,,,,unknown,7.4,93.2,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%ED%81%AC%EB%B0%B8%EB%A6%AC%ED%9A%8C%EC%9B%90%EC%A0%9C,high,y,
gc-7b4833dc4475,월송리CC,,,,unknown,9.0,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%94%EC%86%A1%EB%A6%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-40bd08295048,오크힐스CC,,,,unknown,4.7,91.9,https://search.naver.com/search.naver?where=nexearch&query=Oak%20Hills%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,y,
gc-120fdf5098ca,센추리21CC,,,,unknown,2.4,90.2,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%EC%B6%94%EB%A6%AC21%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%E2%85%A1,high,y,
gc-d2426892b3a5,센추리21CC(퍼블릭),,,,unknown,2.4,90.2,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%EC%B6%94%EB%A6%AC21%ED%8D%BC%EB%B8%94%EB%A6%AD%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,
gc-e9127c84ddf1,소노펠리체CC 비발디파크 WEST,,,,unknown,8.8,94.3,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%B9%84%EB%B0%9C%EB%94%94%ED%8C%8C%ED%81%AC%20%EC%9B%A8%EC%8A%A4%ED%8A%B8,high,y,
gc-56adaea8c265,소노펠리체CC 비발디파크 MOUNTAIN,,,,unknown,3.7,91.2,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%B9%84%EB%B0%9C%EB%94%94%ED%8C%8C%ED%81%AC%20%EB%A7%88%EC%9A%B4%ED%8B%B4,medium,y,
gc-67d0f65e6b2d,설해원,,,,unknown,5.0,92.1,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%ED%95%B4%EC%9B%90%EB%8D%94%20%EB%A0%88%EC%A0%84%EB%93%9C%20%EC%BD%94%EC%8A%A4,high,y,
gc-e684f84c8fa4,레이크사이드CC(퍼블릭),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%88%EC%9D%B4%ED%81%AC%EC%82%AC%EC%9D%B4%EB%93%9CCC(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-0c833ff6d95f,블루원용인CC(회원제),,,,unknown,5.6,92.4,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%EC%9B%90%EC%9A%A9%EC%9D%B8CC(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-bcdfbfe815c7,비에이비스타CC(회원제),,,,unknown,3.7,91.2,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%97%90%EC%9D%B4%EB%B9%84%EC%8A%A4%ED%83%80%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-9de1c40fef77,"블랙스톤CC(퍼블릭, 서코스)",,197000,258000,unknown,9.1,94.6,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EC%8A%A4%ED%86%A4%EA%B3%A8%ED%94%84%EC%9E%A5(%EB%8C%80%EC%A4%91%ED%98%95),high,y,
gc-9d709ff43c33,몽베르CC(퍼블릭),,160000,280000,unknown,6.4,92.7,https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%BD%EB%B2%A0%EB%A5%B4%20CC(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-8a797fe2213a,금강CC(회원제),,,,unknown,8.1,93.7,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90),medium,y,
gc-3f6cace5bf14,"금강CC(퍼블릭, 동코스)",,,,unknown,8.1,93.7,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%8C%80%EC%A4%91),medium,y,
gc-6259847b3bba,스카이밸리CC(퍼블릭),,,,unknown,4.0,91.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%EC%9E%A5(%EB%B9%84%ED%9A%8C%EC%9B%90),high,y,
gc-6b7f785d4813,힐스카이CC,,90000,145000,unknown,9.7,95.8,https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%90%EC%8A%A4%EC%B9%B4%EC%9D%B4C.C%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,y,
gc-9adfe4aa2a07,안동리버힐CC,,90000,145000,unknown,9.0,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EB%8F%99%EB%A6%AC%EB%B2%84%ED%9E%90C.C,high,y,
gc-1730ca5fe304,뉴스프링빌2CC,,130000,200000,unknown,3.9,91.4,https://search.naver.com/search.naver?where=nexearch&query=%EB%89%B4%EC%8A%A4%ED%94%84%EB%A7%81%EB%B9%8C%E2%85%A1,medium,y,
gc-5607a255716b,파라지오CC,,,,unknown,6.5,92.7,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EB%9D%BC%EC%A7%80%EC%98%A4C.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,
gc-66dd9ef01893,파미힐스CC,,,,unknown,3.2,90.8,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EB%AF%B8%ED%9E%90%EC%8A%A4C.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,medium,y,
gc-3d725200e925,울산CC,,110000,220000,unknown,2.1,89.8,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B8%EC%82%B0,medium,y,
gc-dfddaf985536,순천CC,,50000,80000,unknown,8.9,94.4,https://search.naver.com/search.naver?where=nexearch&query=%EC%88%9C%EC%B2%9CCC,high,y,
gc-a6fee0f415b7,화순CC,,80000,190000,unknown,1.6,88.8,https://search.naver.com/search.naver?where=nexearch&query=%ED%99%94%EC%88%9CCC,high,y,
gc-7c044b23d1a4,SG아름다운골프&리조트,,,,unknown,9.1,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%8A%A4%EC%A7%80%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-41c9fac17790,롯데스카이힐부여CC,,135000,250000,unknown,7.6,93.3,https://search.naver.com/search.naver?where=nexearch&query=%E3%88%9C%ED%98%B8%ED%85%94%EB%A1%AF%EB%8D%B0%20%EC%8A%A4%EC%B9%B4%EC%9D%B4%ED%9E%90%20%EB%B6%80%EC%97%ACCC,high,y,
gc-98e3f829ab99,힐마루CC(퍼블릭),,100000,160000,unknown,8.0,93.6,https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%90%EB%A7%88%EB%A3%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-43ee7ee149ba,오션힐스 포항CC,,130000,230000,unknown,4.0,91.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%85%98%ED%9E%90%EC%8A%A4%ED%8F%AC%ED%95%ADC.C%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-7ef835cc44ce,엘리시안제주(퍼블릭),,,,unknown,5.2,92.1,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%98%EB%A6%AC%EC%8B%9C%EC%95%88%EC%A0%9C%EC%A3%BC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-57d2cac587d2,에버리스GR(퍼블릭),,130000,160000,unknown,4.2,91.6,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%B2%84%EB%A6%AC%EC%8A%A4CC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-8c893fc692ea,캐슬렉스제주(퍼블릭),,65000,80000,unknown,7.2,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%BA%90%EC%8A%AC%EB%A0%89%EC%8A%A4%EC%A0%9C%EC%A3%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),medium,y,
gc-a34d1218714a,해비치CC(퍼블릭),,110000,212000,unknown,7.1,93.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EB%B9%84%EC%B9%98CC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-ae905ec6b25f,소노펠리체CC 비발디파크 EAST,,190000,210000,unknown,8.0,93.6,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%B9%84%EB%B0%9C%EB%94%94%ED%8C%8C%ED%81%AC%20%EC%9D%B4%EC%8A%A4%ED%8A%B8,medium,y,
gc-ec8024eb7955,웰리힐리CC,,120000,200000,unknown,9.0,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%B0%EB%A6%AC%ED%9E%90%EB%A6%AC%ED%8D%BC%EB%B8%94%EB%A6%AD,medium,y,
gc-07b4c0178c39,블루헤런GC,,,,unknown,8.9,94.4,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%ED%97%A4%EB%9F%B0G.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,
gc-69fe3eb3e177,사우스케이프CC,,,,unknown,8.9,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%9A%B0%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84%EC%98%A4%EB%84%88%EC%8A%A4%ED%81%B4%EB%9F%BD,medium,y,
gc-cd6b63162f39,거창CC,,,,unknown,9.0,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EA%B1%B0%EC%B0%BD%EC%B9%9C%ED%99%98%EA%B2%BD%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-a1d37ac059d4,경주CC,,140000,170000,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B2%BD%EC%A3%BCC.C%20%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%98%88%EC%95%BD,high,y,
gc-130f7b88bcf3,우리G.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EB%A6%ACG.C%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,y,
gc-29c208d17553,오션힐스청도G.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%85%98%ED%9E%90%EC%8A%A4%EC%B2%AD%EB%8F%84G.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,
gc-2159121d90f9,에콜리안광산골프장,,,,unknown,,94.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%BD%9C%EB%A6%AC%EC%95%88%EA%B4%91%EC%82%B0%EA%B3%A8%ED%94%84%EC%9E%A5%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,y,
gc-b0d53a657195,클럽72(바다),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD72(%EB%B0%94%EB%8B%A4)%20%EC%9D%B8%EC%B2%9C%EC%8B%9C,high,y,
gc-a7bb99a4bcec,클럽72(하늘),,,,unknown,8.5,94.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD72(%ED%95%98%EB%8A%98)%20%EC%9D%B8%EC%B2%9C%EC%8B%9C,high,y,
gc-d5a6f91a588a,다산베아채골프&리조트,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8B%A4%EC%82%B0%EB%B2%A0%EC%95%84%EC%B1%84%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,
gc-c8fc5eccf7b9,천지CC,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%9C%EC%A7%80CC%20%EC%A0%84%EB%82%A8,high,y,
gc-606fb4b33249,떼제베운영,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%96%BC%EC%A0%9C%EB%B2%A0%EC%9A%B4%EC%98%81,high,y,
gc-97d5d758dc31,블랙스톤cc,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EC%8A%A4%ED%86%A4cc%20%EC%A6%9D%ED%8F%89%EA%B5%B0,high,y,
gc-ce976348ba8f,아난티클럽제주 (대중제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%ED%81%B4%EB%9F%BD%EC%A0%9C%EC%A3%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-4d1cbdf3ceb2,롯데스카이힐제주 (대중제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%AF%EB%8D%B0%EC%8A%A4%EC%B9%B4%EC%9D%B4%ED%9E%90%EC%A0%9C%EC%A3%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-ae299d74ffe4,여수시티파크골프&호텔,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%AC%EC%88%98%EC%8B%9C%ED%8B%B0%ED%8C%8C%ED%81%AC%EA%B3%A8%ED%94%84%26%ED%98%B8%ED%85%94%20%EB%84%A4%EC%9D%B4%EB%B2%84,medium,y,
gc-b768a2002431,메이플비치골프&리조트,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A9%94%EC%9D%B4%ED%94%8C%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,medium,y,
gc-e6edfdd39527,O2리조트 퍼블릭골프장,,,,unknown,9.0,94.0,https://search.naver.com/search.naver?where=nexearch&query=O2%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%ED%8D%BC%EB%B8%94%EB%A6%AD%EA%B3%A8%ED%94%84%EC%9E%A5,medium,y,
gc-fac50b03683e,벨라45 오너스 컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A8%EB%9D%BC45%20%EC%98%A4%EB%84%88%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-11423b427515,용평리조트골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%A6%AC%EC%A1%B0%ED%8A%B8G.C,high,y,
gc-1e4b4a02117e,용평버치힐골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%B2%84%EC%B9%98%ED%9E%90%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-07cd3007c683,용평리조트대중골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%A6%AC%EC%A1%B0%ED%8A%B8%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-4af8a2f8ed32,플라자CC,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%94%8C%EB%9D%BC%EC%9E%90CC,high,y,
gc-9da6f2a0f2d9,태광컨트리클럽(회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-3d63d3179c0f,태광컨트리클럽(대중제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-0f218a599984,국가보훈부 88골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AD%EA%B0%80%EB%B3%B4%ED%9B%88%EB%B6%80%2088%EA%B3%A8%ED%94%84%EC%9E%A5%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,y,
gc-588d348bc962,레이크사이드CC(회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%88%EC%9D%B4%ED%81%AC%EC%82%AC%EC%9D%B4%EB%93%9CCC(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-2ef4e18d677b,블루원용인CC(퍼블릭),,,,unknown,5.6,92.4,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%EC%9B%90%EC%9A%A9%EC%9D%B8CC(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-4487ee52808c,코리아대중CC,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A6%AC%EC%95%84%EB%8C%80%EC%A4%91CC,high,y,
gc-4687a4044d34,지산퍼블릭,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%80%EC%82%B0%ED%8D%BC%EB%B8%94%EB%A6%AD,high,y,
gc-8fbc2ee961a0,고양컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-a80360466b97,1·2·3 골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=1%C2%B72%C2%B73%20%EA%B3%A8%ED%94%84%EC%9E%A5,medium,y,
gc-ccb45b4f27e1,발리오스컨트리클럽(회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%9C%EB%A6%AC%EC%98%A4%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-2db2d6cad688,발리오스컨트리클럽(비회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%9C%EB%A6%AC%EC%98%A4%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-4905c6ca9b75,화성 상록G.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%99%94%EC%84%B1%20%EC%83%81%EB%A1%9DG.C,medium,y,
gc-73a2a3982c35,광릉CC(회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EB%A6%89CC(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-66517960c8f8,광릉CC(비회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EB%A6%89CC(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-63e74643a178,더헤븐 컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%ED%97%A4%EB%B8%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-81becbdb274e,파주 J-Public 골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%A3%BC%20J-Public,medium,y,
gc-34f4d067cfc2,파주컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%A3%BCC.C,high,y,
gc-9eb46dae9c9d,타이거CC 골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%80%EC%9D%B4%EA%B1%B0CC%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-f2cf5d51eba9,레이크우드 골프장(회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%88%EC%9D%B4%ED%81%AC%EC%9A%B0%EB%93%9C%20%EA%B3%A8%ED%94%84%EC%9E%A5(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-310ce4be2e54,레이크우드 골프장(비회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%88%EC%9D%B4%ED%81%AC%EC%9A%B0%EB%93%9C%20%EA%B3%A8%ED%94%84%EC%9E%A5(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-2f2cc6b9afe3,비에이비스타CC(퍼블릭),,,,unknown,3.7,91.2,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%97%90%EC%9D%B4%EB%B9%84%EC%8A%A4%ED%83%80%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-06bb9165507c,사우스스프링스C.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%9A%B0%EC%8A%A4%EC%8A%A4%ED%94%84%EB%A7%81%EC%8A%A4C.C,high,y,
gc-014659dabae9,블랙스톤골프장(회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EC%8A%A4%ED%86%A4%EA%B3%A8%ED%94%84%EC%9E%A5(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-403c1dbe574a,이천실크밸리골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%B2%9C%EC%8B%A4%ED%81%AC%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-fde386e28664,마이다스레이크 이천 골프&리조트,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EB%A0%88%EC%9D%B4%ED%81%AC%20%EC%9D%B4%EC%B2%9C%20%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,
gc-cd449267e87f,파인크리크C.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%ED%81%AC%EB%A6%AC%ED%81%ACC.C%20%EC%95%88%EC%84%B1%EC%8B%9C,high,y,
gc-adc16ee54b54,안성컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,y,
gc-4884a38f1896,포천아도니스 C.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%B2%9C%EC%95%84%EB%8F%84%EB%8B%88%EC%8A%A4%20C.C,high,y,
gc-e2614722e86e,포천아도니스 대중골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%B2%9C%EC%95%84%EB%8F%84%EB%8B%88%EC%8A%A4%20%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-1914b4243487,몽베르 컨트리클럽(회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%BD%EB%B2%A0%EB%A5%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-d569726d2503,일동레이크대중제골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%8F%99%EB%A0%88%EC%9D%B4%ED%81%AC%EB%8C%80%EC%A4%91%EC%A0%9C%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-51bfec26aa96,자유컨트리클럽,,,,unknown,2.7,90.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%90%EC%9C%A0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-61ba4f976442,렉스필드 컨트리클럽(회원),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%89%EC%8A%A4%ED%95%84%EB%93%9C%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90),high,y,
gc-657d8f5d1426,렉스필드 컨트리클럽(비회원),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%89%EC%8A%A4%ED%95%84%EB%93%9C%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%B9%84%ED%9A%8C%EC%9B%90),high,y,
gc-ddb3947686d1,스카이밸리CC(회원제),,,,unknown,4.0,91.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%EC%9E%A5(%EB%B9%84%ED%9A%8C%EC%9B%90),high,y,
gc-2cf253808f7a,캐슬파인골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%BA%90%EC%8A%AC%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-d14f87b6bb30,썬힐G.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%AC%ED%9E%90G.C,high,y,
gc-aa2c41b33610,아난티클럽서울,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%ED%81%B4%EB%9F%BD%EC%84%9C%EC%9A%B8%20%EA%B0%80%ED%8F%89%EA%B5%B0,medium,y,
